gene index	a_n	m	resub	bresub
[177]	[-0.0423]	2.1636	0.2500	0.2666
[178]	[-0.0095]	0.7895	0.4375	0.4185
[179]	[-0.0024]	0.2276	0.5625	0.5196
[180]	[-0.0026]	0.0736	0.5625	0.4946
[181]	[-0.0126]	0.4672	0.4375	0.4705
[182]	[-0.0029]	1.1653	0.4375	0.4107
[183]	[-0.0041]	0.4900	0.5625	0.4788
[184]	[0.0108]	-0.3216	0.5625	0.5073
[185]	[0.0042]	-0.1548	0.5000	0.4386
[186]	[-0.0319]	2.5539	0.3125	0.3118
[187]	[-0.0001]	0.1529	0.5625	0.4465
[188]	[0.0186]	-0.6764	0.3750	0.3505
[189]	[0.0026]	-0.1246	0.5000	0.4939
[190]	[-0.0048]	0.1575	0.5000	0.4769
[191]	[0.0273]	-2.3449	0.3125	0.3071
[192]	[-0.0004]	0.0065	0.5000	0.4864
[193]	[0.0147]	-0.4516	0.4375	0.4310
[194]	[-0.0547]	1.5928	0.2500	0.2194
[195]	[-0.0218]	1.0110	0.3750	0.3881
[196]	[0.0015]	-0.0314	0.4375	0.4631
[197]	[0.0152]	-0.8048	0.4375	0.3703
[198]	[-0.0051]	0.5925	0.4375	0.4387
[199]	[0.0021]	-0.0888	0.5000	0.5132
[200]	[-0.0229]	0.1459	0.4375	0.4730
[201]	[-0.0002]	0.0613	0.4375	0.4883
[202]	[-0.0070]	0.5617	0.3750	0.3639
[203]	[-0.0326]	1.5700	0.3750	0.3707
[204]	[-0.0041]	0.7749	0.3750	0.4467
[205]	[-10505.5457]	-0.0213	0.5625	0.5571
[206]	[0.0230]	-0.4069	0.3750	0.3171
[207]	[0.0042]	-0.1572	0.4375	0.4485
[208]	[0.0098]	-0.2818	0.3125	0.4188
[209]	[-0.0006]	0.1774	0.4375	0.4413
[210]	[-0.0030]	0.1514	0.5000	0.5019
[211]	[0.0000]	-0.0005	0.5625	0.5049
[212]	[0.0002]	-0.1364	0.4375	0.4771
[213]	[-0.0003]	0.1549	0.4375	0.4326
[214]	[-0.0020]	0.0502	0.5000	0.4319
[215]	[-0.0324]	1.3095	0.2500	0.2740
[216]	[0.0031]	-0.1216	0.5625	0.5430
[217]	[0.0108]	-0.6530	0.3750	0.3709
[218]	[-0.0018]	0.1510	0.4375	0.4777
[219]	[0.0085]	-0.4989	0.5000	0.4559
[220]	[0.0014]	-0.0890	0.5000	0.5319
[221]	[-0.0009]	0.0525	0.6250	0.5635
[222]	[-0.0054]	0.3449	0.5000	0.4824
[223]	[-0.0044]	0.5266	0.4375	0.3782
[224]	[0.0059]	-0.2179	0.5000	0.4657
[225]	[-0.0231]	0.4848	0.4375	0.4104
[226]	[-0.0256]	0.5544	0.4375	0.4375
[227]	[-0.0022]	0.1492	0.5000	0.5185
[228]	[0.0221]	-1.2325	0.3750	0.3299
[229]	[0.0061]	-0.6338	0.3750	0.3686
[230]	[0.0226]	-0.8241	0.3750	0.3817
[231]	[-0.0321]	1.0845	0.3750	0.3567
[232]	[0.0098]	-0.4209	0.5000	0.4626
[233]	[-0.0012]	0.3437	0.3750	0.4096
[234]	[-0.0059]	0.3756	0.5000	0.4530
[235]	[0.0067]	-0.6822	0.3750	0.4030
[236]	[-0.0295]	0.9607	0.4375	0.4081
[237]	[-0.0004]	0.0421	0.4375	0.4871
[238]	[-0.0123]	0.4005	0.3750	0.4093
[239]	[0.0456]	-1.0720	0.3125	0.2739
[240]	[-0.0040]	0.3208	0.5625	0.4731
[241]	[-0.0010]	0.2521	0.3750	0.4043
[242]	[0.0014]	-0.0549	0.3750	0.4368
[243]	[-0.0110]	0.2494	0.4375	0.4628
[244]	[-0.0078]	0.2616	0.4375	0.4618
[245]	[-0.0081]	0.4652	0.5000	0.5069
[246]	[-0.0093]	0.1457	0.4375	0.4872
[247]	[-0.0320]	1.0194	0.2500	0.2743
[248]	[0.0458]	-1.3451	0.3750	0.3613
[249]	[0.0001]	-0.7415	0.2500	0.2762
[250]	[0.0156]	-0.6086	0.4375	0.4131
[251]	[-0.0088]	0.8732	0.2500	0.3541
[252]	[-0.0402]	0.7857	0.4375	0.3948
[253]	[-0.0048]	0.1519	0.4375	0.4471
[254]	[-0.0062]	0.4370	0.5625	0.4987
[255]	[0.0220]	-1.2799	0.1875	0.2109
[256]	[0.0224]	-1.0436	0.3125	0.3943
[257]	[0.0109]	-0.2919	0.4375	0.4333
[258]	[0.0024]	-0.0540	0.4375	0.4506
[259]	[0.0026]	-0.1084	0.3750	0.4337
[260]	[-0.0002]	1.0170	0.3750	0.4270
[261]	[-0.0163]	2.2590	0.2500	0.3328
[262]	[-0.0071]	0.3732	0.5000	0.4460
[263]	[0.0229]	-0.4721	0.3125	0.3762
[264]	[-0.0037]	1.4431	0.3750	0.3862
[265]	[-0.0003]	0.0241	0.5625	0.5250
[266]	[-0.0158]	0.2150	0.4375	0.3906
[267]	[-0.0020]	0.3429	0.5000	0.4903
[268]	[-0.0037]	0.8014	0.3125	0.3840
[269]	[-0.0099]	0.1100	0.3750	0.4603
[270]	[-0.0047]	0.2533	0.5000	0.4632
[271]	[-0.0102]	0.6352	0.3750	0.3974
[272]	[0.0035]	-0.3645	0.5000	0.5147
[273]	[-0.0199]	0.5968	0.3125	0.3709
[274]	[0.0100]	-0.3124	0.6875	0.6168
[275]	[-0.0045]	0.2380	0.4375	0.3286
[276]	[-0.0083]	0.2238	0.5000	0.4813
[277]	[-0.0075]	0.5478	0.3125	0.3704
[278]	[0.0117]	-0.5050	0.3125	0.4252
[279]	[0.0179]	-0.5782	0.4375	0.4065
[280]	[-0.0126]	0.2285	0.3750	0.4191
[281]	[0.0015]	-0.0713	0.4375	0.4591
[282]	[-0.0008]	0.2030	0.5625	0.4564
[283]	[-0.0301]	0.2816	0.5000	0.4574
[284]	[0.0050]	-0.1749	0.6250	0.5705
[285]	[0.0159]	-0.5737	0.3750	0.4069
[286]	[0.0135]	-0.2945	0.5000	0.4559
[287]	[0.0005]	-0.0420	0.5000	0.4948
[288]	[0.0022]	-0.0383	0.5000	0.4967
[289]	[0.0106]	-0.4405	0.4375	0.4064
[290]	[-0.0077]	0.1655	0.5000	0.4527
