gene index	a_n	m	resub	bresub
[2,91,269,296]	[-0.0835  0.1144  0.0130  0.0268]	-19.9794	0.0000	0.0443
[2,91,279,296]	[-0.0820  0.1129  -0.0167  0.0278]	-19.6381	0.0000	0.0417
[2,91,283,296]	[-0.0808  0.1114  0.0388  0.0277]	-20.1263	0.0000	0.0442
[2,91,292,296]	[-0.0816  0.1152  -0.0035  0.0269]	-20.4272	0.0000	0.0461
[2,91,295,296]	[-0.0835  0.1151  0.0064  0.0269]	-20.2112	0.0000	0.0497
[2,91,296,298]	[-0.0838  0.1140  0.0272  -0.0131]	-19.4255	0.0000	0.0477
[2,91,296,299]	[-0.0820  0.1127  0.0274  0.0117]	-20.3325	0.0000	0.0497
[2,91,296,302]	[-0.0822  0.1159  0.0269  0.0040]	-20.7621	0.0000	0.0489
[2,91,296,303]	[-0.0816  0.1151  0.0269  -0.0132]	-20.0249	0.0000	0.0462
[2,91,296,306]	[-0.0838  0.1082  0.0275  0.0219]	-19.7508	0.0000	0.0441
[2,91,296,326]	[-0.0840  0.1157  0.0263  -0.0168]	-19.3429	0.0000	0.0435
[2,91,296,334]	[-0.0836  0.1154  0.0269  0.0143]	-20.5061	0.0000	0.0437
[2,91,296,344]	[-0.0827  0.1145  0.0270  -0.0026]	-20.1031	0.0000	0.0454
[2,91,296,345]	[-0.0818  0.1141  0.0275  -0.0253]	-19.7916	0.0000	0.0449
[2,91,296,346]	[-0.0812  0.1152  0.0268  0.0090]	-20.8418	0.0000	0.0484
[2,91,296,349]	[-0.0853  0.1104  0.0251  0.0269]	-19.8660	0.0000	0.0442
[2,91,296,357]	[-0.0763  0.1267  0.0299  -0.0594]	-24.1251	0.0000	0.0486
[2,91,296,365]	[-0.0830  0.1152  0.0269  0.0028]	-20.3350	0.0000	0.0469
[2,91,296,374]	[-0.0808  0.1154  0.0274  -0.0112]	-20.6746	0.0000	0.0454
[2,91,296,375]	[-0.0820  0.1158  0.0268  -0.0066]	-20.2764	0.0000	0.0473
[2,91,296,391]	[-0.0822  0.1143  0.0293  0.0444]	-22.6100	0.0000	0.0475
[2,91,296,404]	[-0.0843  0.1153  0.0279  -0.0201]	-19.8395	0.0000	0.0473
[2,91,296,407]	[-0.0814  0.1155  0.0271  -0.0057]	-20.4591	0.0000	0.0440
