gene index	a_n	m	resub	bresub
[291]	[-0.0092]	0.3655	0.4667	0.4504
[292]	[0.0196]	-0.3855	0.4667	0.4543
[293]	[-0.0412]	0.6569	0.2667	0.3156
[294]	[0.0169]	-0.4148	0.4000	0.3895
[295]	[0.0006]	0.1234	0.4667	0.4667
[296]	[0.0022]	-0.7094	0.4667	0.4340
[297]	[-0.0025]	0.3711	0.4000	0.4247
[298]	[0.0059]	-0.0002	0.5333	0.4784
[299]	[-0.0089]	0.6632	0.4000	0.3899
[300]	[-0.0152]	0.4155	0.4000	0.4051
[301]	[0.0001]	0.1283	0.4667	0.4667
[302]	[-0.0156]	0.6032	0.3333	0.3662
[303]	[0.0285]	-0.5352	0.2667	0.3284
[304]	[0.0025]	-0.0914	0.4000	0.4236
[305]	[-0.0163]	1.0450	0.3333	0.3290
[306]	[0.0011]	0.0304	0.4667	0.4785
[307]	[0.0003]	0.0536	0.4667	0.4667
[308]	[0.0138]	-0.1861	0.5333	0.5084
[309]	[-0.0004]	0.4833	0.4000	0.4192
[310]	[0.0035]	-0.1807	0.4000	0.4152
[311]	[0.0039]	-0.0898	0.6000	0.5601
[312]	[0.0078]	-0.1339	0.6000	0.5237
[313]	[0.0023]	-0.2377	0.4667	0.4084
[314]	[-0.0192]	0.6162	0.3333	0.3503
[315]	[0.0426]	-2.6529	0.1333	0.2319
[316]	[-0.0121]	0.2780	0.5333	0.4968
[317]	[0.0026]	-0.4756	0.5333	0.5159
[318]	[-0.0024]	0.8376	0.4000	0.3902
[319]	[0.0222]	-0.3281	0.4667	0.4573
[320]	[-0.0009]	1.1481	0.3333	0.3101
[321]	[0.0042]	-1.5515	0.4667	0.4086
[322]	[-0.0262]	1.5847	0.2667	0.3409
[323]	[-0.0194]	0.5708	0.3333	0.3574
[324]	[-0.0037]	0.5318	0.4667	0.4082
[325]	[0.0109]	-0.1562	0.5333	0.5203
[326]	[-0.0043]	0.2768	0.3333	0.4222
[327]	[0.0140]	-0.8624	0.5333	0.4570
[328]	[-0.0024]	0.9442	0.3333	0.3723
[329]	[0.0021]	-0.1198	0.4000	0.4056
[330]	[0.0061]	-0.2200	0.3333	0.4239
[331]	[-0.0014]	0.1608	0.4667	0.4667
[332]	[-0.0087]	1.2690	0.4667	0.4309
[333]	[0.0021]	-0.0790	0.3333	0.4125
[334]	[0.0112]	-0.1097	0.4000	0.3816
[335]	[0.0091]	-0.1348	0.4667	0.4268
[336]	[-0.0057]	0.3509	0.4000	0.3671
[337]	[-0.0046]	0.9064	0.4000	0.3927
[338]	[-0.0070]	0.4921	0.4000	0.3775
[339]	[0.0215]	-0.2382	0.4000	0.3965
[340]	[0.0001]	0.1224	0.4667	0.4667
[341]	[-0.0041]	0.2250	0.4667	0.4669
[342]	[0.0310]	-1.1514	0.3333	0.3370
[343]	[-0.0171]	0.6622	0.3333	0.3426
