gene index	a_n	m	resub	bresub
[33,68,241]	[0.9601  0.1427  0.5557]	-65.8070	0.0000	0.0352
[33,69,241]	[0.9773  -0.0814  0.5298]	-57.6104	0.0000	0.0402
[33,70,241]	[0.9234  -0.0432  0.4925]	-56.1848	0.0000	0.0188
[33,72,241]	[0.9860  0.0663  0.5145]	-65.9513	0.0000	0.0499
[33,73,241]	[1.0097  0.1111  0.5224]	-65.5647	0.0000	0.0373
[33,74,241]	[0.8988  0.0515  0.4864]	-56.8314	0.0000	0.0103
[33,75,241]	[1.0068  -0.0873  0.5405]	-57.4093	0.0000	0.0474
[33,76,241]	[0.9084  -0.0544  0.4922]	-54.5513	0.0000	0.0198
[33,78,241]	[0.9262  0.0480  0.4886]	-58.9232	0.0000	0.0216
[33,79,241]	[0.9124  -0.0540  0.4905]	-55.7596	0.0000	0.0200
[33,80,241]	[0.9086  -0.0485  0.4923]	-55.2054	0.0000	0.0294
[33,81,241]	[0.9686  -0.0767  0.5169]	-56.1015	0.0000	0.0270
[33,82,241]	[1.2181  -0.1934  0.6093]	-63.6973	0.0000	0.0461
[33,86,241]	[1.0975  0.1266  0.5775]	-72.9930	0.0000	0.0250
[33,89,241]	[0.9140  -0.0734  0.5103]	-56.7440	0.0000	0.0263
[33,90,241]	[0.9449  -0.1166  0.5211]	-57.2744	0.0000	0.0278
[33,92,241]	[1.1294  -0.2918  0.6308]	-67.8018	0.0000	0.0362
[33,93,241]	[0.9050  0.0290  0.4877]	-56.7742	0.0000	0.0134
[33,94,241]	[0.9165  -0.0522  0.4886]	-53.8813	0.0000	0.0411
[33,96,241]	[0.8959  0.0251  0.4852]	-56.4809	0.0000	0.0235
[33,101,241]	[0.9789  -0.1304  0.5532]	-58.5264	0.0000	0.0122
[33,103,241]	[0.9360  0.0300  0.4906]	-59.1040	0.0000	0.0271
[33,104,241]	[0.9263  0.0396  0.4947]	-58.2776	0.0000	0.0218
[33,107,241]	[1.1133  0.3853  0.5859]	-83.1422	0.0000	0.0200
[33,108,241]	[0.9030  0.0093  0.4854]	-56.7180	0.0000	0.0248
[33,110,241]	[0.9114  -0.0337  0.4905]	-55.8415	0.0000	0.0215
[33,111,241]	[0.8886  0.0781  0.4991]	-61.0917	0.0000	0.0123
[33,113,241]	[0.9049  0.0370  0.4884]	-57.0030	0.0000	0.0230
[33,114,241]	[0.8953  -0.0409  0.4924]	-53.4543	0.0000	0.0194
[33,116,241]	[0.9061  0.0359  0.4935]	-57.7883	0.0000	0.0442
[33,120,241]	[0.9070  -0.0075  0.4878]	-55.7214	0.0000	0.0482
[33,122,241]	[0.9033  -0.0356  0.4944]	-55.4446	0.0000	0.0262
[33,126,241]	[1.0156  -0.0839  0.5003]	-56.2568	0.0000	0.0242
[33,127,241]	[0.9019  0.0480  0.4871]	-59.6791	0.0000	0.0469
